EventType,EventTime_ET,OffsetMin,Minute_ET,Actual,Forecast,Previous,BTC_ret_1m,ETH_ret_1m,Surprise,Category,BTC_volume_1m,ETH_volume_1m
NFP,2024-10-04 08:30:00-04:00,-14,2024-10-04 08:16:00-04:00,254000.00000000,147000.00000000,159000.00000000,0.00024264,0.00018046,107000.00000000,Above,3.48,54.67
NFP,2024-10-04 08:30:00-04:00,-13,2024-10-04 08:17:00-04:00,254000.00000000,147000.00000000,159000.00000000,0.00013178,0.00028113,107000.00000000,Above,11.73,70.57
NFP,2024-10-04 08:30:00-04:00,-12,2024-10-04 08:18:00-04:00,254000.00000000,147000.00000000,159000.00000000,0.00045533,0.00036075,107000.00000000,Above,2.51,38.77
NFP,2024-10-04 08:30:00-04:00,-11,2024-10-04 08:19:00-04:00,254000.00000000,147000.00000000,159000.00000000,-0.00000016,0.00023063,107000.00000000,Above,4.65,52.5
NFP,2024-10-04 08:30:00-04:00,-10,2024-10-04 08:20:00-04:00,254000.00000000,147000.00000000,159000.00000000,0.00032276,0.00022219,107000.00000000,Above,4.01,50.4
NFP,2024-10-04 08:30:00-04:00,-9,2024-10-04 08:21:00-04:00,254000.00000000,147000.00000000,159000.00000000,-0.000408,-0.00085922,107000.00000000,Above,8.93,139.42
NFP,2024-10-04 08:30:00-04:00,-8,2024-10-04 08:22:00-04:00,254000.00000000,147000.00000000,159000.00000000,-0.00046736,-0.0001636,107000.00000000,Above,12.1,54.46
NFP,2024-10-04 08:30:00-04:00,-7,2024-10-04 08:23:00-04:00,254000.00000000,147000.00000000,159000.00000000,0.00048824,0.00034404,107000.00000000,Above,5.45,44.22
NFP,2024-10-04 08:30:00-04:00,-6,2024-10-04 08:24:00-04:00,254000.00000000,147000.00000000,159000.00000000,0.00052036,0.00083464,107000.00000000,Above,9.37,66.01
NFP,2024-10-04 08:30:00-04:00,-5,2024-10-04 08:25:00-04:00,254000.00000000,147000.00000000,159000.00000000,0.0001297,0.00014248,107000.00000000,Above,5.13,53.58
NFP,2024-10-04 08:30:00-04:00,-4,2024-10-04 08:26:00-04:00,254000.00000000,147000.00000000,159000.00000000,0.00022767,0.0001676,107000.00000000,Above,7.63,96.49
NFP,2024-10-04 08:30:00-04:00,-3,2024-10-04 08:27:00-04:00,254000.00000000,147000.00000000,159000.00000000,-0.00052006,-0.000708,107000.00000000,Above,28.91,235.79
NFP,2024-10-04 08:30:00-04:00,-2,2024-10-04 08:28:00-04:00,254000.00000000,147000.00000000,159000.00000000,0.00009737,0.00025154,107000.00000000,Above,14.26,20.42
NFP,2024-10-04 08:30:00-04:00,-1,2024-10-04 08:29:00-04:00,254000.00000000,147000.00000000,159000.00000000,0.00089412,0.00108554,107000.00000000,Above,20.8,162.95
NFP,2024-10-04 08:30:00-04:00,0,2024-10-04 08:30:00-04:00,254000.00000000,147000.00000000,159000.00000000,0.00180256,0.00180448,107000.00000000,Above,391.15,4388.4
NFP,2024-10-04 08:30:00-04:00,1,2024-10-04 08:31:00-04:00,254000.00000000,147000.00000000,159000.00000000,-0.0001621,-0.0001003,107000.00000000,Above,82.03,719.28
NFP,2024-10-04 08:30:00-04:00,2,2024-10-04 08:32:00-04:00,254000.00000000,147000.00000000,159000.00000000,-0.00304767,-0.00324337,107000.00000000,Above,45.29,545.12
NFP,2024-10-04 08:30:00-04:00,3,2024-10-04 08:33:00-04:00,254000.00000000,147000.00000000,159000.00000000,-0.00041144,-0.00042351,107000.00000000,Above,89.22,360.1
NFP,2024-10-04 08:30:00-04:00,4,2024-10-04 08:34:00-04:00,254000.00000000,147000.00000000,159000.00000000,-0.00193178,-0.00119557,107000.00000000,Above,217.38,932.39
NFP,2024-10-04 08:30:00-04:00,5,2024-10-04 08:35:00-04:00,254000.00000000,147000.00000000,159000.00000000,0.00091315,0.000462,107000.00000000,Above,100.64,364.77
NFP,2024-10-04 08:30:00-04:00,6,2024-10-04 08:36:00-04:00,254000.00000000,147000.00000000,159000.00000000,0.00110107,0.00055834,107000.00000000,Above,22.91,166.14
NFP,2024-10-04 08:30:00-04:00,7,2024-10-04 08:37:00-04:00,254000.00000000,147000.00000000,159000.00000000,0.00023458,0.0000965,107000.00000000,Above,64.95,218.41
NFP,2024-10-04 08:30:00-04:00,8,2024-10-04 08:38:00-04:00,254000.00000000,147000.00000000,159000.00000000,0.00091793,0.00058315,107000.00000000,Above,70.72,320.29
NFP,2024-10-04 08:30:00-04:00,9,2024-10-04 08:39:00-04:00,254000.00000000,147000.00000000,159000.00000000,0.00011618,0.00033124,107000.00000000,Above,79.38,130.74
NFP,2024-10-04 08:30:00-04:00,10,2024-10-04 08:40:00-04:00,254000.00000000,147000.00000000,159000.00000000,-0.0019178,-0.00187778,107000.00000000,Above,49.36,231.09
NFP,2024-10-04 08:30:00-04:00,11,2024-10-04 08:41:00-04:00,254000.00000000,147000.00000000,159000.00000000,-0.00048135,-0.00097005,107000.00000000,Above,48.53,275.37
NFP,2024-10-04 08:30:00-04:00,12,2024-10-04 08:42:00-04:00,254000.00000000,147000.00000000,159000.00000000,0.00029299,0.00005044,107000.00000000,Above,88.76,198.04
NFP,2024-10-04 08:30:00-04:00,13,2024-10-04 08:43:00-04:00,254000.00000000,147000.00000000,159000.00000000,-0.00106724,-0.0009037,107000.00000000,Above,108.74,1015.6
NFP,2024-10-04 08:30:00-04:00,14,2024-10-04 08:44:00-04:00,254000.00000000,147000.00000000,159000.00000000,0.00014979,-0.00057636,107000.00000000,Above,27.61,350.13
NFP,2024-10-04 08:30:00-04:00,15,2024-10-04 08:45:00-04:00,254000.00000000,147000.00000000,159000.00000000,0.00102422,0.00054723,107000.00000000,Above,20.5,126.38
NFP,2024-10-04 08:30:00-04:00,16,2024-10-04 08:46:00-04:00,254000.00000000,147000.00000000,159000.00000000,0.00222949,0.00281459,107000.00000000,Above,106.31,1136.59
NFP,2024-10-04 08:30:00-04:00,17,2024-10-04 08:47:00-04:00,254000.00000000,147000.00000000,159000.00000000,0.00058687,0.00052022,107000.00000000,Above,36.47,113.47
NFP,2024-10-04 08:30:00-04:00,18,2024-10-04 08:48:00-04:00,254000.00000000,147000.00000000,159000.00000000,0.00018572,0.00006709,107000.00000000,Above,44.2,180.86
NFP,2024-10-04 08:30:00-04:00,19,2024-10-04 08:49:00-04:00,254000.00000000,147000.00000000,159000.00000000,-0.00027333,-0.00089728,107000.00000000,Above,40.84,666.59
NFP,2024-10-04 08:30:00-04:00,20,2024-10-04 08:50:00-04:00,254000.00000000,147000.00000000,159000.00000000,-0.0000026,-0.00010492,107000.00000000,Above,22.51,129.64
NFP,2024-10-04 08:30:00-04:00,21,2024-10-04 08:51:00-04:00,254000.00000000,147000.00000000,159000.00000000,0.00090918,0.00083942,107000.00000000,Above,13.63,97.65
NFP,2024-10-04 08:30:00-04:00,22,2024-10-04 08:52:00-04:00,254000.00000000,147000.00000000,159000.00000000,0.00071582,0.00097291,107000.00000000,Above,24.59,138.44
NFP,2024-10-04 08:30:00-04:00,23,2024-10-04 08:53:00-04:00,254000.00000000,147000.00000000,159000.00000000,0.00022514,0.00047341,107000.00000000,Above,37.19,178.25
NFP,2024-10-04 08:30:00-04:00,24,2024-10-04 08:54:00-04:00,254000.00000000,147000.00000000,159000.00000000,0.00074496,0.00089194,107000.00000000,Above,65.76,284.34
NFP,2024-10-04 08:30:00-04:00,25,2024-10-04 08:55:00-04:00,254000.00000000,147000.00000000,159000.00000000,0.00042119,0.00034307,107000.00000000,Above,30.15,289.51
NFP,2024-10-04 08:30:00-04:00,26,2024-10-04 08:56:00-04:00,254000.00000000,147000.00000000,159000.00000000,0.00054273,0.00034714,107000.00000000,Above,69.58,444.52
NFP,2024-10-04 08:30:00-04:00,27,2024-10-04 08:57:00-04:00,254000.00000000,147000.00000000,159000.00000000,0.00034831,-0.00006689,107000.00000000,Above,33.79,378.99
NFP,2024-10-04 08:30:00-04:00,28,2024-10-04 08:58:00-04:00,254000.00000000,147000.00000000,159000.00000000,-0.00002668,0.0002216,107000.00000000,Above,68.34,338.19
NFP,2024-10-04 08:30:00-04:00,29,2024-10-04 08:59:00-04:00,254000.00000000,147000.00000000,159000.00000000,0.00159833,0.00215283,107000.00000000,Above,73.88,431.55
NFP,2024-10-04 08:30:00-04:00,30,2024-10-04 09:00:00-04:00,254000.00000000,147000.00000000,159000.00000000,-0.0013011,-0.00230254,107000.00000000,Above,239.96,1924.63
NFP,2024-10-04 08:30:00-04:00,31,2024-10-04 09:01:00-04:00,254000.00000000,147000.00000000,159000.00000000,-0.00072997,-0.00051425,107000.00000000,Above,52.37,584.87
NFP,2024-10-04 08:30:00-04:00,32,2024-10-04 09:02:00-04:00,254000.00000000,147000.00000000,159000.00000000,0.00196306,0.00179871,107000.00000000,Above,59.51,221.86
NFP,2024-10-04 08:30:00-04:00,33,2024-10-04 09:03:00-04:00,254000.00000000,147000.00000000,159000.00000000,-0.00156392,-0.00131947,107000.00000000,Above,47.92,288.25
NFP,2024-10-04 08:30:00-04:00,34,2024-10-04 09:04:00-04:00,254000.00000000,147000.00000000,159000.00000000,-0.00131035,-0.00119578,107000.00000000,Above,73.31,389.83
NFP,2024-10-04 08:30:00-04:00,35,2024-10-04 09:05:00-04:00,254000.00000000,147000.00000000,159000.00000000,0.0002596,0.00046884,107000.00000000,Above,30.66,184.55
NFP,2024-10-04 08:30:00-04:00,36,2024-10-04 09:06:00-04:00,254000.00000000,147000.00000000,159000.00000000,-0.00074475,-0.00083264,107000.00000000,Above,35.34,227.32
NFP,2024-10-04 08:30:00-04:00,37,2024-10-04 09:07:00-04:00,254000.00000000,147000.00000000,159000.00000000,0.00087476,0.00038107,107000.00000000,Above,62.1,166.39
NFP,2024-10-04 08:30:00-04:00,38,2024-10-04 09:08:00-04:00,254000.00000000,147000.00000000,159000.00000000,0.00012983,0.00058185,107000.00000000,Above,37.92,193.76
NFP,2024-10-04 08:30:00-04:00,39,2024-10-04 09:09:00-04:00,254000.00000000,147000.00000000,159000.00000000,-0.00032404,-0.00034305,107000.00000000,Above,26.25,148.93
NFP,2024-10-04 08:30:00-04:00,40,2024-10-04 09:10:00-04:00,254000.00000000,147000.00000000,159000.00000000,0.00038891,0.00032643,107000.00000000,Above,15.57,168.11
NFP,2024-10-04 08:30:00-04:00,41,2024-10-04 09:11:00-04:00,254000.00000000,147000.00000000,159000.00000000,-0.00014922,0.00005439,107000.00000000,Above,20.47,106.94
NFP,2024-10-04 08:30:00-04:00,42,2024-10-04 09:12:00-04:00,254000.00000000,147000.00000000,159000.00000000,0.00046425,0.00053966,107000.00000000,Above,21.8,179.56
NFP,2024-10-04 08:30:00-04:00,43,2024-10-04 09:13:00-04:00,254000.00000000,147000.00000000,159000.00000000,0.00052811,0.00088222,107000.00000000,Above,26.29,1011.83
NFP,2024-10-04 08:30:00-04:00,44,2024-10-04 09:14:00-04:00,254000.00000000,147000.00000000,159000.00000000,-0.00097205,-0.00091904,107000.00000000,Above,15.9,221.63
NFP,2024-10-04 08:30:00-04:00,45,2024-10-04 09:15:00-04:00,254000.00000000,147000.00000000,159000.00000000,0.00032342,0.00054357,107000.00000000,Above,16.37,163.52
NFP,2024-10-04 08:30:00-04:00,46,2024-10-04 09:16:00-04:00,254000.00000000,147000.00000000,159000.00000000,0.00022606,-0.00009194,107000.00000000,Above,23.98,227.08
NFP,2024-10-04 08:30:00-04:00,47,2024-10-04 09:17:00-04:00,254000.00000000,147000.00000000,159000.00000000,-0.001286,-0.00167177,107000.00000000,Above,30.56,454.71
NFP,2024-10-04 08:30:00-04:00,48,2024-10-04 09:18:00-04:00,254000.00000000,147000.00000000,159000.00000000,-0.00110898,-0.00124755,107000.00000000,Above,66.97,242.88
NFP,2024-10-04 08:30:00-04:00,49,2024-10-04 09:19:00-04:00,254000.00000000,147000.00000000,159000.00000000,0.00006487,0.00045689,107000.00000000,Above,43.43,217.52
NFP,2024-10-04 08:30:00-04:00,50,2024-10-04 09:20:00-04:00,254000.00000000,147000.00000000,159000.00000000,-0.00060534,-0.00033937,107000.00000000,Above,27.67,208.96
NFP,2024-10-04 08:30:00-04:00,51,2024-10-04 09:21:00-04:00,254000.00000000,147000.00000000,159000.00000000,-0.0002184,0.00002934,107000.00000000,Above,30.84,153.64
NFP,2024-10-04 08:30:00-04:00,52,2024-10-04 09:22:00-04:00,254000.00000000,147000.00000000,159000.00000000,-0.00076602,-0.00066218,107000.00000000,Above,17.22,132.05
NFP,2024-10-04 08:30:00-04:00,53,2024-10-04 09:23:00-04:00,254000.00000000,147000.00000000,159000.00000000,-0.0000164,0.00031454,107000.00000000,Above,24.33,233.26
NFP,2024-10-04 08:30:00-04:00,54,2024-10-04 09:24:00-04:00,254000.00000000,147000.00000000,159000.00000000,-0.0008272,-0.00111101,107000.00000000,Above,21.4,219.38
NFP,2024-10-04 08:30:00-04:00,55,2024-10-04 09:25:00-04:00,254000.00000000,147000.00000000,159000.00000000,0.00064875,0.00065476,107000.00000000,Above,39.28,311.86
NFP,2024-10-04 08:30:00-04:00,56,2024-10-04 09:26:00-04:00,254000.00000000,147000.00000000,159000.00000000,-0.00013012,-0.00027683,107000.00000000,Above,17.82,153.31
NFP,2024-10-04 08:30:00-04:00,57,2024-10-04 09:27:00-04:00,254000.00000000,147000.00000000,159000.00000000,0.00048773,0.0003776,107000.00000000,Above,6.08,84.63
NFP,2024-10-04 08:30:00-04:00,58,2024-10-04 09:28:00-04:00,254000.00000000,147000.00000000,159000.00000000,-0.00024781,-0.00034391,107000.00000000,Above,13.82,74.57
NFP,2024-10-04 08:30:00-04:00,59,2024-10-04 09:29:00-04:00,254000.00000000,147000.00000000,159000.00000000,-0.0001418,-0.00052023,107000.00000000,Above,16.41,141.54
NFP,2024-10-04 08:30:00-04:00,60,2024-10-04 09:30:00-04:00,254000.00000000,147000.00000000,159000.00000000,-0.00053577,-0.00054989,107000.00000000,Above,24.21,381.72
NFP,2024-10-04 08:30:00-04:00,61,2024-10-04 09:31:00-04:00,254000.00000000,147000.00000000,159000.00000000,0.00143003,0.00092818,107000.00000000,Above,18.86,387.06
NFP,2024-10-04 08:30:00-04:00,62,2024-10-04 09:32:00-04:00,254000.00000000,147000.00000000,159000.00000000,-0.00060038,-0.0007343,107000.00000000,Above,22.17,204.27
NFP,2024-10-04 08:30:00-04:00,63,2024-10-04 09:33:00-04:00,254000.00000000,147000.00000000,159000.00000000,0.00046724,0.0004493,107000.00000000,Above,30.78,267.27
NFP,2024-10-04 08:30:00-04:00,64,2024-10-04 09:34:00-04:00,254000.00000000,147000.00000000,159000.00000000,0.00102593,0.00035676,107000.00000000,Above,16.9,234.7
NFP,2024-10-04 08:30:00-04:00,65,2024-10-04 09:35:00-04:00,254000.00000000,147000.00000000,159000.00000000,0.00115477,0.00122515,107000.00000000,Above,40.78,128.94
NFP,2024-10-04 08:30:00-04:00,66,2024-10-04 09:36:00-04:00,254000.00000000,147000.00000000,159000.00000000,0.00072549,0.00046935,107000.00000000,Above,39.7,255.53
NFP,2024-10-04 08:30:00-04:00,67,2024-10-04 09:37:00-04:00,254000.00000000,147000.00000000,159000.00000000,-0.001678,-0.00142832,107000.00000000,Above,31.47,164.9
NFP,2024-10-04 08:30:00-04:00,68,2024-10-04 09:38:00-04:00,254000.00000000,147000.00000000,159000.00000000,0.00087065,0.00027684,107000.00000000,Above,33.16,150.39
NFP,2024-10-04 08:30:00-04:00,69,2024-10-04 09:39:00-04:00,254000.00000000,147000.00000000,159000.00000000,0.0009538,0.00098127,107000.00000000,Above,25.2,234.51
NFP,2024-10-04 08:30:00-04:00,70,2024-10-04 09:40:00-04:00,254000.00000000,147000.00000000,159000.00000000,0.00029179,0.00044407,107000.00000000,Above,33.15,152.2
NFP,2024-10-04 08:30:00-04:00,71,2024-10-04 09:41:00-04:00,254000.00000000,147000.00000000,159000.00000000,0.00124707,0.0009715,107000.00000000,Above,37.58,179.54
NFP,2024-10-04 08:30:00-04:00,72,2024-10-04 09:42:00-04:00,254000.00000000,147000.00000000,159000.00000000,-0.00032528,0.0000502,107000.00000000,Above,29.31,209.16
NFP,2024-10-04 08:30:00-04:00,73,2024-10-04 09:43:00-04:00,254000.00000000,147000.00000000,159000.00000000,-0.00028885,-0.00020079,107000.00000000,Above,20.97,118.59
NFP,2024-10-04 08:30:00-04:00,74,2024-10-04 09:44:00-04:00,254000.00000000,147000.00000000,159000.00000000,-0.00045256,-0.00118409,107000.00000000,Above,33.55,448.62
NFP,2024-10-04 08:30:00-04:00,75,2024-10-04 09:45:00-04:00,254000.00000000,147000.00000000,159000.00000000,-0.00032352,-0.00007121,107000.00000000,Above,30.42,73.11
NFP,2024-10-04 08:30:00-04:00,76,2024-10-04 09:46:00-04:00,254000.00000000,147000.00000000,159000.00000000,-0.00042104,-0.00051947,107000.00000000,Above,34.68,202.99
NFP,2024-10-04 08:30:00-04:00,77,2024-10-04 09:47:00-04:00,254000.00000000,147000.00000000,159000.00000000,-0.0002773,-0.00112751,107000.00000000,Above,23.43,191.02
NFP,2024-10-04 08:30:00-04:00,78,2024-10-04 09:48:00-04:00,254000.00000000,147000.00000000,159000.00000000,-0.00075894,0.00002518,107000.00000000,Above,74.55,212.58
NFP,2024-10-04 08:30:00-04:00,79,2024-10-04 09:49:00-04:00,254000.00000000,147000.00000000,159000.00000000,0.00068676,0.00093993,107000.00000000,Above,34.67,99.55
NFP,2024-10-04 08:30:00-04:00,80,2024-10-04 09:50:00-04:00,254000.00000000,147000.00000000,159000.00000000,-0.00063026,-0.00132892,107000.00000000,Above,27.37,143.94
NFP,2024-10-04 08:30:00-04:00,81,2024-10-04 09:51:00-04:00,254000.00000000,147000.00000000,159000.00000000,-0.00021794,0.00023927,107000.00000000,Above,17.04,103.42
NFP,2024-10-04 08:30:00-04:00,82,2024-10-04 09:52:00-04:00,254000.00000000,147000.00000000,159000.00000000,0.00119433,0.00123804,107000.00000000,Above,12.19,149.24
NFP,2024-10-04 08:30:00-04:00,83,2024-10-04 09:53:00-04:00,254000.00000000,147000.00000000,159000.00000000,-0.00054538,-0.00042335,107000.00000000,Above,28.11,207.12
NFP,2024-10-04 08:30:00-04:00,84,2024-10-04 09:54:00-04:00,254000.00000000,147000.00000000,159000.00000000,-0.00149336,-0.00142993,107000.00000000,Above,25.62,151.78
NFP,2024-10-04 08:30:00-04:00,85,2024-10-04 09:55:00-04:00,254000.00000000,147000.00000000,159000.00000000,-0.00012636,-0.00025616,107000.00000000,Above,13.39,506.33
NFP,2024-10-04 08:30:00-04:00,86,2024-10-04 09:56:00-04:00,254000.00000000,147000.00000000,159000.00000000,-0.00126574,-0.00123912,107000.00000000,Above,54.54,592.64
NFP,2024-10-04 08:30:00-04:00,87,2024-10-04 09:57:00-04:00,254000.00000000,147000.00000000,159000.00000000,0.0000294,-0.00023551,107000.00000000,Above,30.8,373.32
NFP,2024-10-04 08:30:00-04:00,88,2024-10-04 09:58:00-04:00,254000.00000000,147000.00000000,159000.00000000,0.00058801,0.00058472,107000.00000000,Above,13,228.75
NFP,2024-10-04 08:30:00-04:00,89,2024-10-04 09:59:00-04:00,254000.00000000,147000.00000000,159000.00000000,-0.00032435,-0.0000042,107000.00000000,Above,28.83,135.72
NFP,2024-10-04 08:30:00-04:00,90,2024-10-04 10:00:00-04:00,254000.00000000,147000.00000000,159000.00000000,-0.00129929,-0.00092071,107000.00000000,Above,44.69,76.25
NFP,2024-10-04 08:30:00-04:00,91,2024-10-04 10:01:00-04:00,254000.00000000,147000.00000000,159000.00000000,-0.00035821,-0.00006312,107000.00000000,Above,44.67,297.15
NFP,2024-10-04 08:30:00-04:00,92,2024-10-04 10:02:00-04:00,254000.00000000,147000.00000000,159000.00000000,-0.0001298,0.00073645,107000.00000000,Above,34.42,295.23
NFP,2024-10-04 08:30:00-04:00,93,2024-10-04 10:03:00-04:00,254000.00000000,147000.00000000,159000.00000000,-0.00081324,-0.00037426,107000.00000000,Above,55.64,166.08
NFP,2024-10-04 08:30:00-04:00,94,2024-10-04 10:04:00-04:00,254000.00000000,147000.00000000,159000.00000000,-0.00052133,-0.00076143,107000.00000000,Above,29.15,116.56
NFP,2024-10-04 08:30:00-04:00,95,2024-10-04 10:05:00-04:00,254000.00000000,147000.00000000,159000.00000000,0.00133593,0.00094304,107000.00000000,Above,29.61,134.37
NFP,2024-10-04 08:30:00-04:00,96,2024-10-04 10:06:00-04:00,254000.00000000,147000.00000000,159000.00000000,0.00042281,0.00126601,107000.00000000,Above,25.7,244.38
NFP,2024-10-04 08:30:00-04:00,97,2024-10-04 10:07:00-04:00,254000.00000000,147000.00000000,159000.00000000,-0.00055256,-0.00013862,107000.00000000,Above,23.59,165.15
NFP,2024-10-04 08:30:00-04:00,98,2024-10-04 10:08:00-04:00,254000.00000000,147000.00000000,159000.00000000,-0.00276626,-0.00328541,107000.00000000,Above,44.06,294.7
NFP,2024-10-04 08:30:00-04:00,99,2024-10-04 10:09:00-04:00,254000.00000000,147000.00000000,159000.00000000,-0.00039124,0.00017704,107000.00000000,Above,40.55,356.42
NFP,2024-10-04 08:30:00-04:00,100,2024-10-04 10:10:00-04:00,254000.00000000,147000.00000000,159000.00000000,-0.0013059,-0.00177847,107000.00000000,Above,103.06,733.17
NFP,2024-10-04 08:30:00-04:00,101,2024-10-04 10:11:00-04:00,254000.00000000,147000.00000000,159000.00000000,0.00065356,0.00046863,107000.00000000,Above,45.15,383.12
NFP,2024-10-04 08:30:00-04:00,102,2024-10-04 10:12:00-04:00,254000.00000000,147000.00000000,159000.00000000,-0.00036193,0.0000633,107000.00000000,Above,61.43,196.33
NFP,2024-10-04 08:30:00-04:00,103,2024-10-04 10:13:00-04:00,254000.00000000,147000.00000000,159000.00000000,0.00153858,0.00157393,107000.00000000,Above,69.71,191.95
NFP,2024-10-04 08:30:00-04:00,104,2024-10-04 10:14:00-04:00,254000.00000000,147000.00000000,159000.00000000,0.00000016,-0.00020223,107000.00000000,Above,26.45,111.62
NFP,2024-10-04 08:30:00-04:00,105,2024-10-04 10:15:00-04:00,254000.00000000,147000.00000000,159000.00000000,0.00058728,0.00071636,107000.00000000,Above,20.24,148.07
NFP,2024-10-04 08:30:00-04:00,106,2024-10-04 10:16:00-04:00,254000.00000000,147000.00000000,159000.00000000,0.00104311,0.00074953,107000.00000000,Above,28.74,124.47
NFP,2024-10-04 08:30:00-04:00,107,2024-10-04 10:17:00-04:00,254000.00000000,147000.00000000,159000.00000000,0.00002215,-0.00085417,107000.00000000,Above,12.6,104.09
NFP,2024-10-04 08:30:00-04:00,108,2024-10-04 10:18:00-04:00,254000.00000000,147000.00000000,159000.00000000,-0.00024999,0.00006317,107000.00000000,Above,11.18,122.51
NFP,2024-10-04 08:30:00-04:00,109,2024-10-04 10:19:00-04:00,254000.00000000,147000.00000000,159000.00000000,0.00048855,0.00069482,107000.00000000,Above,9.96,78.45
NFP,2024-10-04 08:30:00-04:00,110,2024-10-04 10:20:00-04:00,254000.00000000,147000.00000000,159000.00000000,-0.0011072,-0.00066067,107000.00000000,Above,24.06,230.57
NFP,2024-10-04 08:30:00-04:00,111,2024-10-04 10:21:00-04:00,254000.00000000,147000.00000000,159000.00000000,-0.00035356,-0.0002695,107000.00000000,Above,13.89,248.55
NFP,2024-10-04 08:30:00-04:00,112,2024-10-04 10:22:00-04:00,254000.00000000,147000.00000000,159000.00000000,-0.00144,-0.00151212,107000.00000000,Above,17.49,216.05
NFP,2024-10-04 08:30:00-04:00,113,2024-10-04 10:23:00-04:00,254000.00000000,147000.00000000,159000.00000000,-0.00051324,-0.00093649,107000.00000000,Above,18.59,214.29
NFP,2024-10-04 08:30:00-04:00,114,2024-10-04 10:24:00-04:00,254000.00000000,147000.00000000,159000.00000000,-0.00237671,-0.0022843,107000.00000000,Above,137.85,1583.6
NFP,2024-10-04 08:30:00-04:00,115,2024-10-04 10:25:00-04:00,254000.00000000,147000.00000000,159000.00000000,0.00092923,-0.00005925,107000.00000000,Above,72.1,901.47
NFP,2024-10-04 08:30:00-04:00,116,2024-10-04 10:26:00-04:00,254000.00000000,147000.00000000,159000.00000000,-0.00218954,-0.00193839,107000.00000000,Above,128.78,859.18
NFP,2024-10-04 08:30:00-04:00,117,2024-10-04 10:27:00-04:00,254000.00000000,147000.00000000,159000.00000000,-0.00141037,-0.00129759,107000.00000000,Above,136.12,1660.6
NFP,2024-10-04 08:30:00-04:00,118,2024-10-04 10:28:00-04:00,254000.00000000,147000.00000000,159000.00000000,0.00069116,0.00044159,107000.00000000,Above,41.79,429.42
NFP,2024-10-04 08:30:00-04:00,119,2024-10-04 10:29:00-04:00,254000.00000000,147000.00000000,159000.00000000,0.00019544,0.00133266,107000.00000000,Above,49.69,1029.07
NFP,2024-10-04 08:30:00-04:00,120,2024-10-04 10:30:00-04:00,254000.00000000,147000.00000000,159000.00000000,-0.00124688,-0.00108082,107000.00000000,Above,47.74,496.01
NFP,2024-11-01 08:30:00-04:00,-60,2024-11-01 07:30:00-04:00,12000,106000.00000000,223000.00000000,-0.00028737,-0.00027348,-94000,Below,16.19,133.81
NFP,2024-11-01 08:30:00-04:00,-59,2024-11-01 07:31:00-04:00,12000,106000.00000000,223000.00000000,-0.0003989,-0.00070568,-94000,Below,7.76,275.08
NFP,2024-11-01 08:30:00-04:00,-58,2024-11-01 07:32:00-04:00,12000,106000.00000000,223000.00000000,-0.00048232,-0.00012299,-94000,Below,13.67,208.1
NFP,2024-11-01 08:30:00-04:00,-57,2024-11-01 07:33:00-04:00,12000,106000.00000000,223000.00000000,-0.00018144,-0.00040075,-94000,Below,14.03,172.77
NFP,2024-11-01 08:30:00-04:00,-56,2024-11-01 07:34:00-04:00,12000,106000.00000000,223000.00000000,0.0002384,0.00050808,-94000,Below,12.99,85.17
NFP,2024-11-01 08:30:00-04:00,-55,2024-11-01 07:35:00-04:00,12000,106000.00000000,223000.00000000,0.00032335,0.0001706,-94000,Below,17.33,160.4
NFP,2024-11-01 08:30:00-04:00,-54,2024-11-01 07:36:00-04:00,12000,106000.00000000,223000.00000000,0.00078893,0.0002975,-94000,Below,12.36,160.34
NFP,2024-11-01 08:30:00-04:00,-53,2024-11-01 07:37:00-04:00,12000,106000.00000000,223000.00000000,-0.00022782,-0.00026569,-94000,Below,6.73,102.52
NFP,2024-11-01 08:30:00-04:00,-52,2024-11-01 07:38:00-04:00,12000,106000.00000000,223000.00000000,-0.00031352,-0.00017056,-94000,Below,7.46,103.32
NFP,2024-11-01 08:30:00-04:00,-51,2024-11-01 07:39:00-04:00,12000,106000.00000000,223000.00000000,0.00016864,0.00011902,-94000,Below,4.81,91.94
NFP,2024-11-01 08:30:00-04:00,-50,2024-11-01 07:40:00-04:00,12000,106000.00000000,223000.00000000,-0.00005473,-0.00038478,-94000,Below,11.45,118.11
NFP,2024-11-01 08:30:00-04:00,-49,2024-11-01 07:41:00-04:00,12000,106000.00000000,223000.00000000,-0.00025371,-0.0002381,-94000,Below,9.02,57.14
NFP,2024-11-01 08:30:00-04:00,-48,2024-11-01 07:42:00-04:00,12000,106000.00000000,223000.00000000,0.00039635,0.00038898,-94000,Below,3.99,30.85
NFP,2024-11-01 08:30:00-04:00,-47,2024-11-01 07:43:00-04:00,12000,106000.00000000,223000.00000000,0.00019696,0.00044835,-94000,Below,16.72,69.8
NFP,2024-11-01 08:30:00-04:00,-46,2024-11-01 07:44:00-04:00,12000,106000.00000000,223000.00000000,-0.00011142,-0.00019433,-94000,Below,33.46,183.01
NFP,2024-11-01 08:30:00-04:00,-45,2024-11-01 07:45:00-04:00,12000,106000.00000000,223000.00000000,-0.0007574,-0.0009639,-94000,Below,8.88,166.13
NFP,2024-11-01 08:30:00-04:00,-44,2024-11-01 07:46:00-04:00,12000,106000.00000000,223000.00000000,0.00027324,-0.00003573,-94000,Below,5.18,220.8
