Date,Close,Adj Close,Open,High,Low,Vol,Close_return
,^FTSE,^FTSE,^FTSE,^FTSE,^FTSE,^FTSE,
2015/3/25,6991,6991,7019.7,7035.1,6983.9,645837600,-0.004096875
2015/3/26,6895.3,6895.3,6991,6991,6876.8,936518300,-0.013783587
2015/3/27,6855,6855,6895.3,6910.6,6839.9,736697300,-0.005861707
2015/3/30,6891.4,6891.4,6855,6914.6,6855,639393900,0.005295944
2015/3/31,6773,6773,6891.4,6910.1,6765.1,900335700,-0.017330137
2015/4/1,6809.5,6809.5,6773,6856.4,6765.4,800482200,0.005374576
2015/4/2,6833.5,6833.5,6809.5,6849.9,6801.3,575894800,0.003518291
2015/4/7,6961.8,6961.8,6833.5,6967.7,6833.5,704104300,0.018601074
2015/4/8,6937.4,6937.4,6961.8,7012.1,6931.6,865524000,-0.003510997
2015/4/9,7015.4,7015.4,6937.4,7017,6937.4,698600800,0.011180668
2015/4/10,7089.8,7089.8,7015.4,7095.4,7015.4,801926500,0.010549399
2015/4/13,7064.3,7064.3,7089.8,7089.8,7046.7,592637100,-0.0036032
2015/4/14,7075.3,7075.3,7064.3,7086.1,7044.6,669927300,0.001555914
2015/4/15,7096.8,7096.8,7075.3,7111.7,7058.3,722590500,0.003034133
2015/4/16,7060.5,7060.5,7096.8,7119.4,7057.7,750900800,-0.005128108
2015/4/17,6994.6,6994.6,7060.5,7093.5,6979.3,776519900,-0.009377448
2015/4/20,7052.1,7052.1,6994.6,7067.8,6994.6,583888000,0.008187022
2015/4/21,7062.9,7062.9,7052.1,7105.1,7030,655787700,0.001530287
2015/4/22,7028.2,7028.2,7062.9,7092.3,6997.2,785146300,-0.004925105
2015/4/23,7053.7,7053.7,7028.2,7055.2,6995.8,714656500,0.003621674
2015/4/24,7070.7,7070.7,7053.7,7102.6,7051.2,796682000,0.002407183
2015/4/27,7104,7104,7070.7,7122.7,7025.3,679761700,0.004698521
2015/4/28,7030.5,7030.5,7104,7104,6984,796371600,-0.010400179
2015/4/29,6946.3,6946.3,7030.5,7058.2,6945.6,767322400,-0.012048683
2015/4/30,6960.6,6960.6,6946.3,6970.3,6906.2,906266700,0.002056534
2015/5/1,6986,6986,6960.6,6995.4,6919.4,838058900,0.003642469
2015/5/5,6927.6,6927.6,6986,7053.2,6927.6,1019856100,-0.008394714
2015/5/6,6933.7,6933.7,6927.6,6974.8,6913.5,883946300,0.000880148
2015/5/7,6887,6887,6933.7,6933.7,6810.1,945024800,-0.006758005
2015/5/8,7046.8,7046.8,6887,7046.8,6885.8,1385914100,0.022938037
2015/5/11,7029.9,7029.9,7046.8,7083.7,7025.2,792210200,-0.002401132
2015/5/12,6933.8,6933.8,7029.9,7029.9,6887.5,839991900,-0.013764478
2015/5/13,6949.6,6949.6,6933.8,6989.9,6920.7,795743700,0.0022761
2015/5/14,6973,6973,6949.6,6977.9,6884.6,603503300,0.003361444
2015/5/15,6960.5,6960.5,6973,7009.4,6937.1,703827400,-0.001794237
2015/5/18,6968.9,6968.9,6960.5,7015.5,6931.6,614216300,0.001206082
2015/5/19,6995.1,6995.1,6968.9,7011.4,6968.9,778022500,0.003752511
2015/5/20,7007.3,7007.3,6995.1,7018.7,6962.1,825148300,0.001742559
2015/5/21,7013.5,7013.5,7007.3,7026,6994.3,565597600,0.0008844
2015/5/22,7031.7,7031.7,7013.5,7061.7,7013.5,621811200,0.002591634
2015/5/26,6949,6949,7031.7,7039.6,6930.3,672679700,-0.011830733
2015/5/27,7033.3,7033.3,6949,7054.1,6948.6,648739500,0.012058248
2015/5/28,7040.9,7040.9,7033.3,7049.6,7005.9,606689900,0.00107999
2015/5/29,6984.4,6984.4,7040.9,7069.9,6967.9,1177305700,-0.008056912
2015/6/1,6953.6,6953.6,6984.4,7037.6,6942.7,694968900,-0.00441958
2015/6/2,6928.3,6928.3,6953.6,6972.3,6872.1,864607700,-0.003645038
2015/6/3,6950.5,6950.5,6928.3,6985.7,6901.8,701168000,0.003199127
2015/6/4,6859.2,6859.2,6950.5,6950.5,6839,783604900,-0.013222783
2015/6/5,6804.6,6804.6,6859.2,6859.2,6785.2,754508500,-0.007991963
2015/6/8,6790,6790,6804.6,6827.2,6781.7,539187300,-0.002147912
2015/6/9,6753.8,6753.8,6790,6803.8,6736.9,682109200,-0.005345632
2015/6/10,6830.3,6830.3,6753.8,6843.6,6734.2,818584900,0.011263287
2015/6/11,6846.7,6846.7,6830.3,6870.2,6807.3,678574100,0.002398188
2015/6/12,6784.9,6784.9,6846.7,6846.7,6760.1,592427400,-0.00906723
2015/6/15,6710.5,6710.5,6784.9,6784.9,6708.5,557004700,-0.011026091
2015/6/16,6710.1,6710.1,6710.5,6723.5,6656.9,718299200,-5.96099E-05
2015/6/17,6680.6,6680.6,6710.1,6731.5,6666,685273800,-0.00440605
2015/6/18,6707.9,6707.9,6680.6,6707.9,6625.2,773442100,0.004078132
2015/6/19,6710.5,6710.5,6707.9,6759.3,6691.8,1273130400,0.000387528
2015/6/22,6825.7,6825.7,6710.5,6825.7,6710.5,749484400,0.017021436
2015/6/23,6834.9,6834.9,6825.7,6856.5,6825.7,580137000,0.00134694
2015/6/24,6844.8,6844.8,6834.9,6873.4,6834.3,668257700,0.0014474
2015/6/25,6807.8,6807.8,6844.8,6869,6798.8,655333800,-0.005420226
2015/6/26,6753.7,6753.7,6807.8,6807.8,6731.1,597278600,-0.007978511
2015/6/29,6620.5,6620.5,6753.7,6753.7,6598.6,762752000,-0.019919607
2015/6/30,6521,6521,6620.5,6620.8,6521,882243000,-0.015143157
2015/7/1,6608.6,6608.6,6521,6637.3,6521,789588400,0.013344093
2015/7/2,6630.5,6630.5,6608.6,6647.7,6600.4,590421700,0.003308385
2015/7/3,6585.8,6585.8,6630.5,6630.8,6572.5,448998200,-0.0067644
2015/7/6,6535.7,6535.7,6585.8,6585.8,6506.7,610644900,-0.007636359
2015/7/7,6432.2,6432.2,6535.7,6543.8,6432.2,767758000,-0.015962831
2015/7/8,6490.7,6490.7,6432.2,6515.1,6430.4,913111000,0.009053757
2015/7/9,6581.6,6581.6,6490.7,6594.2,6490.7,764973200,0.013907494
2015/7/10,6673.4,6673.4,6581.6,6687.6,6581.6,699409100,0.013851598
2015/7/13,6738,6738,6673.4,6743.1,6673.4,643184300,0.00963367
2015/7/14,6753.8,6753.8,6738,6753.8,6710.6,595318500,0.002342164
2015/7/15,6753.8,6753.8,6753.8,6775.9,6728.5,549549300,0
2015/7/16,6796.5,6796.5,6753.8,6805.1,6752.1,587458400,0.006302464
2015/7/17,6775.1,6775.1,6796.5,6799.8,6764.8,584213200,-0.003153647
2015/7/20,6788.7,6788.7,6775.1,6813.4,6772.1,419532500,0.002005338
2015/7/21,6769.1,6769.1,6788.7,6800.1,6758.8,556304800,-0.002891327
2015/7/22,6667.3,6667.3,6769.1,6769.1,6653.4,693476700,-0.015153158
2015/7/23,6655,6655,6667.3,6711.5,6644.9,632287000,-0.001846529
2015/7/24,6579.8,6579.8,6655,6684.8,6574,644793200,-0.011364102
2015/7/27,6505.1,6505.1,6579.8,6589.5,6495.7,678322600,-0.011417865
2015/7/28,6555.3,6555.3,6505.1,6569.5,6505.1,709236100,0.007687398
2015/7/29,6631,6631,6555.3,6634,6555.3,820041700,0.01148174
2015/7/30,6668.9,6668.9,6631,6697.4,6631,778087100,0.005699306
2015/7/31,6696.3,6696.3,6668.9,6705.4,6646.3,958422600,0.004100206
2015/8/3,6688.6,6688.6,6696.3,6710.8,6668.2,679885300,-0.00115055
2015/8/4,6686.6,6686.6,6688.6,6715.5,6644.7,1399430100,-0.000299061
2015/8/5,6752.4,6752.4,6686.6,6764.8,6686.6,847270800,0.009792474
2015/8/6,6747.1,6747.1,6752.4,6763.3,6717.5,691613500,-0.000785214
2015/8/7,6718.5,6718.5,6747.1,6754.8,6718.5,595585900,-0.004247868
2015/8/10,6736.2,6736.2,6718.5,6751.5,6653.7,765478700,0.002631052
2015/8/11,6664.5,6664.5,6736.2,6736.2,6664,727572100,-0.010701036
2015/8/12,6571.2,6571.2,6664.5,6664.5,6536.4,1085554700,-0.014098468
2015/8/13,6568.3,6568.3,6571.2,6634.7,6553.5,668900300,-0.000441417
2015/8/14,6550.7,6550.7,6568.3,6603.2,6544.4,577612000,-0.002683133
2015/8/17,6550.3,6550.3,6550.7,6585.9,6507.8,471278500,-6.1064E-05
2015/8/18,6526.3,6526.3,6550.3,6564.6,6505.7,538348700,-0.003670683
2015/8/19,6403.5,6403.5,6526.3,6526.5,6403.5,699446800,-0.018995451
2015/8/20,6367.9,6367.9,6403.5,6408.6,6359.7,728564100,-0.005574971
2015/8/21,6187.7,6187.7,6367.9,6367.9,6187.7,807243600,-0.028706294
2015/8/24,5898.9,5898.9,6187.7,6187.7,5768.2,1657266300,-0.047797558
2015/8/25,6081.3,6081.3,5898.9,6115.7,5898.9,1335924300,0.030452596
2015/8/26,5979.2,5979.2,6081.3,6095.1,5949.9,991933700,-0.016931709
2015/8/27,6192,6192,5979.2,6212.5,5979.2,1028065800,0.034971357
2015/8/28,6247.9,6247.9,6192,6247.9,6152,868831700,0.008987271
2015/9/1,6058.5,6058.5,6247.9,6247.9,6028.7,1001128800,-0.030783163
2015/9/2,6083.3,6083.3,6058.5,6161.7,6021.4,769181300,0.004085067
2015/9/3,6194.1,6194.1,6083.3,6215.7,6083.3,735720100,0.018049914
2015/9/4,6042.9,6042.9,6194.1,6194.1,6040.5,743172100,-0.024713197
2015/9/7,6074.5,6074.5,6042.9,6125.7,6042.9,464760500,0.005215652
2015/9/8,6146.1,6146.1,6074.5,6196.5,6074.5,664577700,0.011718053
2015/9/9,6229,6229,6146.1,6284.2,6146.1,734267900,0.013398072
2015/9/10,6155.8,6155.8,6229,6229,6127.5,749536800,-0.011821079
2015/9/11,6117.8,6117.8,6155.8,6174.3,6113.1,584620900,-0.006192172
2015/9/14,6084.6,6084.6,6117.8,6191.8,6065.4,598665000,-0.005441566
2015/9/15,6137.6,6137.6,6084.6,6158.1,6019.9,706522000,0.008672797
2015/9/16,6229.2,6229.2,6137.6,6244.9,6137.6,818994800,0.014814127
2015/9/17,6187,6187,6229.2,6239.9,6182.6,836839300,-0.006797597
2015/9/18,6104.1,6104.1,6187,6188.7,6053.9,1508172800,-0.01348964
2015/9/21,6108.7,6108.7,6104.1,6168.7,6083.6,697537600,0.000753308
2015/9/22,5935.8,5935.8,6108.7,6111.6,5935.8,941657100,-0.028712172
2015/9/23,6032.2,6032.2,5935.8,6067.6,5933.2,725707700,0.016109974
2015/9/24,5961.5,5961.5,6032.2,6055.6,5947.2,867489200,-0.011789659
2015/9/25,6109,6109,5961.5,6120.7,5961.5,837519200,0.024440966
2015/9/28,5958.9,5958.9,6109,6110.3,5958.9,968395200,-0.024877193
2015/9/29,5909.2,5909.2,5958.9,5958.9,5877.1,1000021900,-0.008375442
2015/9/30,6061.6,6061.6,5909.2,6061.6,5909.2,1018944000,0.025463333
2015/10/1,6072.5,6072.5,6061.6,6172.8,6053.3,847372200,0.00179659
2015/10/2,6130,6130,6072.5,6176.2,6051.6,861807200,0.009424368
2015/10/5,6298.9,6298.9,6130,6301.1,6130,863396300,0.027180265
2015/10/6,6326.2,6326.2,6298.9,6343.7,6255.1,737901800,0.004324725
2015/10/7,6336.4,6336.4,6326.2,6396.3,6319.8,985472100,0.001611044
2015/10/8,6374.8,6374.8,6336.4,6380.3,6303.5,720040900,0.006041934
2015/10/9,6416.2,6416.2,6374.8,6453.2,6374.8,745150000,0.006473324
2015/10/12,6371.2,6371.2,6416.2,6416.2,6351.3,535951300,-0.007038207
2015/10/13,6342.3,6342.3,6371.2,6371.2,6303,700891400,-0.004546356
2015/10/14,6269.6,6269.6,6342.3,6342.3,6268.3,638445300,-0.011528922
2015/10/15,6338.7,6338.7,6269.6,6351.4,6269.6,644982700,0.010961143
2015/10/16,6378,6378,6338.7,6398.2,6338.7,592309300,0.006180868
2015/10/19,6352.3,6352.3,6378,6408.1,6336.3,476841500,-0.004037617
2015/10/20,6345.1,6345.1,6352.3,6367.8,6319.3,574547000,-0.001134091
2015/10/21,6348.4,6348.4,6345.1,6387.3,6316.3,596747600,0.000519951
2015/10/22,6376.3,6376.3,6348.4,6387.3,6321.7,718398200,0.004385179
2015/10/23,6444.1,6444.1,6376.3,6487.9,6376.3,749535500,0.010576992
2015/10/26,6417,6417,6444.1,6453,6405.4,441044400,-0.004214265
2015/10/27,6365.3,6365.3,6417,6419.6,6365.3,564355600,-0.008089355
2015/10/28,6437.8,6437.8,6365.3,6448.5,6355.8,819718100,0.011325503
2015/10/29,6395.8,6395.8,6437.8,6437.9,6358.2,826622300,-0.006545342
2015/10/30,6361.1,6361.1,6395.8,6410.3,6337.7,716340400,-0.005440207
2015/11/2,6361.8,6361.8,6361.1,6364.4,6317.3,506603500,0.000110038
2015/11/3,6383.6,6383.6,6361.8,6383.6,6344.7,608961200,0.003420845
2015/11/4,6412.9,6412.9,6383.6,6459.5,6383,759872100,0.004579385
2015/11/5,6364.9,6364.9,6412.9,6421.8,6358.1,722038900,-0.007513066
2015/11/6,6353.8,6353.8,6364.9,6395.2,6332.7,711572600,-0.001745462
2015/11/9,6295.2,6295.2,6353.8,6380.4,6292.1,658685600,-0.009265621
2015/11/10,6275.3,6275.3,6295.2,6329.7,6250.3,725649900,-0.003166146
2015/11/11,6297.2,6297.2,6275.3,6327.2,6272.7,618113900,0.003483798
2015/11/12,6178.7,6178.7,6297.2,6300.9,6178.7,826908500,-0.018997197
2015/11/13,6118.3,6118.3,6178.7,6179,6088.8,681574100,-0.009823613
2015/11/16,6146.4,6146.4,6118.3,6161.9,6079.8,602945000,0.004582264
2015/11/17,6268.8,6268.8,6146.4,6269.4,6146.4,697486200,0.019718404
2015/11/18,6279,6279,6268.8,6283.9,6228.2,615094500,0.001625783
2015/11/19,6329.9,6329.9,6279,6366.9,6279,752196900,0.008073706
2015/11/20,6334.6,6334.6,6329.9,6360.7,6311.8,808632500,0.000742232
2015/11/23,6305.5,6305.5,6334.6,6334.6,6267.1,585321500,-0.004604402
2015/11/24,6277.2,6277.2,6305.5,6305.5,6221.3,854059000,-0.004498247
2015/11/25,6337.6,6337.6,6277.2,6348.1,6277.2,673258600,0.009576127
2015/11/26,6393.1,6393.1,6337.6,6395.3,6333.9,453793700,0.008719136
2015/11/27,6375.2,6375.2,6393.1,6393.1,6345.3,471764000,-0.002803821
2015/11/30,6356.1,6356.1,6375.2,6387.1,6329.9,834458200,-0.003000481
2015/12/1,6395.7,6395.7,6356.1,6402.4,6356.1,784743400,0.006210908
2015/12/2,6420.9,6420.9,6395.7,6447.3,6395.2,566098900,0.003932405
2015/12/3,6275,6275,6420.9,6444.7,6275,793356800,-0.02298481
2015/12/4,6238.3,6238.3,6275,6277.6,6219.5,662790200,-0.005865776
2015/12/7,6223.5,6223.5,6238.3,6287.2,6215.2,542255600,-0.00237526
2015/12/8,6135.2,6135.2,6223.5,6224.9,6120.7,790574400,-0.014289772
2015/12/9,6126.7,6126.7,6135.2,6175.8,6101.2,751852900,-0.001386409
2015/12/10,6088.1,6088.1,6126.7,6127.1,6080,838093600,-0.006320223
2015/12/11,5952.8,5952.8,6088.1,6088.1,5949.8,805984900,-0.022474349
2015/12/14,5874.1,5874.1,5952.8,6009.9,5871.9,781019600,-0.01330884
2015/12/15,6017.8,6017.8,5874.1,6036.7,5874.1,811231700,0.024168887
2015/12/16,6061.2,6061.2,6017.8,6089.3,6016.3,750664600,0.007186056
2015/12/17,6102.5,6102.5,6061.2,6160.8,6061.2,725125100,0.006790723
2015/12/18,6052.4,6052.4,6102.5,6105.6,6051.7,1234966800,-0.008243636
2015/12/21,6034.8,6034.8,6052.4,6114,6034.8,545001400,-0.002912174
2015/12/22,6083.1,6083.1,6034.8,6090.6,6031.8,424323400,0.00797172
2015/12/23,6241,6241,6083.1,6248.5,6083.1,578630000,0.025625991
2015/12/24,6254.6,6254.6,6241,6259.9,6236.9,108851800,0.002176767
2015/12/29,6314.6,6314.6,6254.6,6314.6,6245.2,448441700,0.00954722
2015/12/30,6274.1,6274.1,6314.6,6314.6,6261.5,327817500,-0.006434364
2015/12/31,6242.3,6242.3,6274.1,6278.3,6233,161427100,-0.005081344
2016/1/4,6093.4,6093.4,6242.3,6242.3,6071,686232700,-0.024142486
2016/1/5,6137.2,6137.2,6093.4,6166.3,6079.2,624070800,0.007162394
2016/1/6,6073.4,6073.4,6137.2,6137.2,6018.7,699957700,-0.010450032
2016/1/7,5954.1,5954.1,6073.4,6073.4,5888,1054315500,-0.019838522
2016/1/8,5912.4,5912.4,5954.1,6013.4,5912.4,809964200,-0.007028218
2016/1/11,5871.8,5871.8,5912.4,5941.9,5871.8,817313600,-0.00689061
2016/1/12,5929.2,5929.2,5871.8,5985.8,5866.7,806737100,0.009728066
2016/1/13,5961,5961,5929.2,6011.1,5929.2,809502200,0.005348956
2016/1/14,5918.2,5918.2,5961,5961,5829.3,1067078800,-0.007205904
2016/1/15,5804.1,5804.1,5918.2,5934.6,5769.2,1084338100,-0.019467784
2016/1/18,5779.9,5779.9,5804.1,5852.1,5766.5,718879400,-0.004178183
2016/1/19,5876.8,5876.8,5779.9,5915.7,5779.9,808697900,0.016626015
2016/1/20,5673.6,5673.6,5876.8,5876.8,5639.9,1035052400,-0.035188559
2016/1/21,5773.8,5773.8,5673.6,5781.2,5659.2,1089335700,0.017506606
2016/1/22,5900,5900,5773.8,5926.9,5773.8,879968100,0.021621908
2016/1/25,5877,5877,5900,5933.5,5851.8,803777200,-0.003905923
2016/1/26,5911.5,5911.5,5877,5919.2,5771.4,852296000,0.005853179
2016/1/27,5990.4,5990.4,5911.5,5990.4,5870.8,875026000,0.013258582
2016/1/28,5931.8,5931.8,5990.4,6020.5,5889.4,892436800,-0.00983048
2016/1/29,6083.8,6083.8,5931.8,6083.8,5931.8,988153400,0.025301792
2016/2/1,6060.1,6060.1,6083.8,6115.1,5993.8,808643200,-0.003903199
2016/2/2,5922,5922,6060.1,6060.5,5889.6,986962800,-0.023052072
2016/2/3,5837.1,5837.1,5922,5924.6,5791,996202200,-0.014440132
2016/2/4,5898.8,5898.8,5837.1,5938.1,5831.1,1021666600,0.010514842
2016/2/5,5848.1,5848.1,5898.8,5945.9,5839.4,954158300,-0.008632118
2016/2/8,5689.4,5689.4,5848.1,5882.4,5666.1,995838800,-0.027512028
2016/2/9,5632.2,5632.2,5689.4,5739.3,5596.3,1146904600,-0.010104665
2016/2/10,5672.3,5672.3,5632.2,5712.8,5616.9,994634100,0.00709455
2016/2/11,5537,5537,5672.3,5672.3,5499.5,1068310100,-0.024141841
2016/2/12,5707.6,5707.6,5537,5707.6,5537,1083597100,0.030345782
2016/2/15,5824.3,5824.3,5707.6,5844.5,5707.6,724655800,0.0202402
2016/2/16,5862.2,5862.2,5824.3,5880.7,5812.5,771095900,0.006486139
2016/2/17,6030.3,6030.3,5862.2,6030.3,5862.2,948753000,0.028271801
2016/2/18,5972,5972,6030.3,6036.5,5948.3,809867000,-0.009714881
2016/2/19,5950.2,5950.2,5972,6001.2,5916.3,692901300,-0.003657047
2016/2/22,6037.7,6037.7,5950.2,6065.8,5950.2,822107000,0.014598312
2016/2/23,5962.3,5962.3,6037.7,6037.7,5954.2,747386200,-0.012566832
2016/2/24,5867.2,5867.2,5962.3,5966.7,5845.6,834682500,-0.016078794
2016/2/25,6012.8,6012.8,5867.2,6029,5867.2,999956900,0.024513012
2016/2/26,6096,6096,6012.8,6115.4,6012.8,858937600,0.013742288
2016/2/29,6097.1,6097.1,6096,6105,6033.2,941705500,0.00018043
2016/3/1,6152.9,6152.9,6097.1,6153.8,6070.5,933626200,0.009110267
2016/3/2,6147.1,6147.1,6152.9,6194,6097.8,904552300,-0.00094309
2016/3/3,6130.5,6130.5,6147.1,6173.7,6108.4,902840400,-0.002704113
2016/3/4,6199.4,6199.4,6130.5,6204.1,6130.5,866051300,0.0111762
2016/3/7,6182.4,6182.4,6199.4,6216.1,6125.6,817955900,-0.002745968
2016/3/8,6125.4,6125.4,6182.4,6182.5,6101.9,913517000,-0.009262485
2016/3/9,6146.3,6146.3,6125.4,6174.8,6118.2,758331300,0.003406214
2016/3/10,6036.7,6036.7,6146.3,6203.4,6036.7,1056246900,-0.01799277
2016/3/11,6139.8,6139.8,6036.7,6150.9,6036.7,721703700,0.016934663
2016/3/14,6174.6,6174.6,6139.8,6197.8,6139.8,688585100,0.005651935
2016/3/15,6140,6140,6174.6,6174.6,6114.8,700313300,-0.005619361
2016/3/16,6175.5,6175.5,6140,6186.2,6134.3,700761300,0.005765109
2016/3/17,6201.1,6201.1,6175.5,6220,6125.7,832614900,0.004136845
2016/3/18,6189.6,6189.6,6201.1,6237,6186.2,1129194800,-0.001856231
2016/3/21,6184.6,6184.6,6189.6,6215.3,6154.1,532073700,-0.000808133
2016/3/22,6192.7,6192.7,6184.6,6193.5,6110.4,738984400,0.001308848
2016/3/23,6199.1,6199.1,6192.7,6216.8,6171.1,621495500,0.001032941
2016/3/24,6106.5,6106.5,6199.1,6199.1,6090,625282200,-0.015050343
2016/3/29,6105.9,6105.9,6106.5,6156.7,6070.8,596325500,-9.82608E-05
2016/3/30,6203.2,6203.2,6105.9,6221.8,6105.9,803811000,0.015809771
2016/3/31,6174.9,6174.9,6203.2,6203.4,6149.8,746399600,-0.0045726
2016/4/1,6146.1,6146.1,6174.9,6174.9,6076.9,747479000,-0.004674954
2016/4/4,6164.7,6164.7,6146.1,6202,6132.9,546684700,0.003021739
2016/4/5,6091.2,6091.2,6164.7,6164.7,6061.9,826023000,-0.011994367
2016/4/6,6161.6,6161.6,6091.2,6161.6,6091.2,738661300,0.011491377
2016/4/7,6136.9,6136.9,6161.6,6204.1,6119.4,761729900,-0.004016755
2016/4/8,6204.4,6204.4,6136.9,6216.3,6136.9,622127800,0.010938989
2016/4/11,6200.1,6200.1,6204.4,6229.7,6165.5,552586500,-0.000693297
2016/4/12,6242.4,6242.4,6200.1,6248.3,6176.3,690137700,0.006799303
2016/4/13,6362.9,6362.9,6242.4,6362.9,6242.4,957136100,0.019119524
2016/4/14,6365.1,6365.1,6362.9,6373.9,6335.4,853106400,0.000345695
2016/4/15,6343.8,6343.8,6365.1,6372.5,6328.2,780841700,-0.003351985
2016/4/18,6353.5,6353.5,6343.8,6354.9,6261.7,594992600,0.001527884
2016/4/19,6405.4,6405.4,6353.5,6418.3,6353.5,808478400,0.008135542
2016/4/20,6410.3,6410.3,6405.4,6421.9,6367.4,814753100,0.000764687
2016/4/21,6381.4,6381.4,6410.3,6427.3,6352.9,831612200,-0.004518563
2016/4/22,6310.4,6310.4,6381.4,6381.6,6289.3,675930800,-0.011188443
2016/4/25,6260.9,6260.9,6310.4,6324.6,6249.3,688678400,-0.007875121
